"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2324,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2324,"Brandoa",NA,"","Parish","Parish","",""
2325,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2325,"Buraca",NA,"","Parish","Parish","",""
2326,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2326,"Damaia",NA,"","Parish","Parish","",""
2327,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2327,"Falagueira",NA,"","Parish","Parish","",""
2328,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2328,"Mina",NA,"","Parish","Parish","",""
2329,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2329,"Reboleira",NA,"","Parish","Parish","",""
2330,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2330,"São Brás",NA,"","Parish","Parish","",""
2331,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2331,"Venda Nova",NA,"","Parish","Parish","",""
2332,182,"PRT","Portugal",12,"Lisboa",166,"Amadora",2332,"Venteira",NA,"","Parish","Parish","",""
2333,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2333,"Arranhó",NA,"","Parish","Parish","",""
2334,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2334,"Arruda Dos Vinhos",NA,"","Parish","Parish","",""
2335,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2335,"Cardosas",NA,"","Parish","Parish","",""
2336,182,"PRT","Portugal",12,"Lisboa",167,"Arruda dos Vinhos",2336,"Santiago Dos Velhos",NA,"","Parish","Parish","",""
2337,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2337,"Alcoentre",NA,"","Parish","Parish","",""
2338,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2338,"Aveiras De Baixo",NA,"","Parish","Parish","",""
2339,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2339,"Aveiras De Cima",NA,"","Parish","Parish","",""
2340,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2340,"Azambuja",NA,"","Parish","Parish","",""
2341,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2341,"Maçussa",NA,"","Parish","Parish","",""
2342,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2342,"Manique Do Intendente",NA,"","Parish","Parish","",""
2343,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2343,"Vale Do Paraíso",NA,"","Parish","Parish","",""
2344,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2344,"Vila Nova Da Rainha",NA,"","Parish","Parish","",""
2345,182,"PRT","Portugal",12,"Lisboa",168,"Azambuja",2345,"Vila Nova De São Pedro",NA,"","Parish","Parish","",""
2346,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2346,"Alguber",NA,"","Parish","Parish","",""
2347,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2347,"Cadaval",NA,"","Parish","Parish","",""
2348,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2348,"Cercal",NA,"","Parish","Parish","",""
2349,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2349,"Figueiros",NA,"","Parish","Parish","",""
2350,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2350,"Lamas",NA,"","Parish","Parish","",""
2351,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2351,"Pêro Moniz",NA,"","Parish","Parish","",""
2352,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2352,"Painho",NA,"","Parish","Parish","",""
2353,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2353,"Peral",NA,"","Parish","Parish","",""
2354,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2354,"Vermelha",NA,"","Parish","Parish","",""
2355,182,"PRT","Portugal",12,"Lisboa",169,"Cadaval",2355,"Vilar",NA,"","Parish","Parish","",""
2356,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2356,"Alcabideche",NA,"","Parish","Parish","",""
2357,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2357,"Carcavelos",NA,"","Parish","Parish","",""
2358,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2358,"Cascais",NA,"","Parish","Parish","",""
2359,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2359,"Estoril",NA,"","Parish","Parish","",""
2360,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2360,"Parede",NA,"","Parish","Parish","",""
2361,182,"PRT","Portugal",12,"Lisboa",170,"Cascais",2361,"São Domingos De Rana",NA,"","Parish","Parish","",""
2362,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2362,"Ajuda",NA,"","Parish","Parish","",""
2363,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2363,"Alcântara",NA,"","Parish","Parish","",""
2364,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2364,"Alto Do Pina",NA,"","Parish","Parish","",""
2365,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2365,"Alvalade",NA,"","Parish","Parish","",""
2366,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2366,"Ameixoeira",NA,"","Parish","Parish","",""
2367,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2367,"Anjos",NA,"","Parish","Parish","",""
2368,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2368,"Beato",NA,"","Parish","Parish","",""
2369,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2369,"Benfica",NA,"","Parish","Parish","",""
2370,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2370,"Campo Grande",NA,"","Parish","Parish","",""
2371,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2371,"Campolide",NA,"","Parish","Parish","",""
2372,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2372,"Carnide",NA,"","Parish","Parish","",""
2373,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2373,"Castelo",NA,"","Parish","Parish","",""
2374,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2374,"Charneca",NA,"","Parish","Parish","",""
2375,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2375,"Coração De Jesus",NA,"","Parish","Parish","",""
2376,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2376,"Encarnação",NA,"","Parish","Parish","",""
2377,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2377,"Graça",NA,"","Parish","Parish","",""
2378,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2378,"Lapa",NA,"","Parish","Parish","",""
2379,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2379,"Lumiar",NA,"","Parish","Parish","",""
2380,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2380,"Mártires",NA,"","Parish","Parish","",""
2381,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2381,"Madalena",NA,"","Parish","Parish","",""
2382,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2382,"Marvila",NA,"","Parish","Parish","",""
2383,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2383,"Mercês",NA,"","Parish","Parish","",""
2384,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2384,"Nossa Senhora De Fátima",NA,"","Parish","Parish","",""
2385,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2385,"Pena",NA,"","Parish","Parish","",""
2386,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2386,"Penha De França",NA,"","Parish","Parish","",""
2387,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2387,"Prazeres",NA,"","Parish","Parish","",""
2388,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2388,"São Cristóvão E São Lourenço",NA,"","Parish","Parish","",""
2389,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2389,"São Domingos De Benfica",NA,"","Parish","Parish","",""
2390,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2390,"São Francisco Xavier",NA,"","Parish","Parish","",""
2391,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2391,"São João De Brito",NA,"","Parish","Parish","",""
2392,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2392,"São João De Deus",NA,"","Parish","Parish","",""
2393,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2393,"São João",NA,"","Parish","Parish","",""
2394,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2394,"São Jorge De Arroios",NA,"","Parish","Parish","",""
2395,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2395,"São José",NA,"","Parish","Parish","",""
2396,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2396,"São Mamede",NA,"","Parish","Parish","",""
2397,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2397,"São Miguel",NA,"","Parish","Parish","",""
2398,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2398,"São Nicolau",NA,"","Parish","Parish","",""
2399,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2399,"São Paulo",NA,"","Parish","Parish","",""
2400,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2400,"São Sebastião Da Pedreira",NA,"","Parish","Parish","",""
2401,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2401,"São Vicente De Fora",NA,"","Parish","Parish","",""
2402,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2402,"Sé",NA,"","Parish","Parish","",""
2403,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2403,"Sacramento",NA,"","Parish","Parish","",""
2404,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2404,"Santa Catarina",NA,"","Parish","Parish","",""
2405,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2405,"Santa Engrácia",NA,"","Parish","Parish","",""
2406,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2406,"Santa Isabel",NA,"","Parish","Parish","",""
2407,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2407,"Santa Justa",NA,"","Parish","Parish","",""
2408,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2408,"Santa Maria De Belém",NA,"","Parish","Parish","",""
2409,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2409,"Santa Maria Dos Olivais",NA,"","Parish","Parish","",""
2410,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2410,"Santiago",NA,"","Parish","Parish","",""
2411,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2411,"Santo Condestável",NA,"","Parish","Parish","",""
2412,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2412,"Santo Estêvão",NA,"","Parish","Parish","",""
2413,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2413,"Santos-O-Velho",NA,"","Parish","Parish","",""
2414,182,"PRT","Portugal",12,"Lisboa",171,"Lisboa",2414,"Socorro",NA,"","Parish","Parish","",""
2415,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2415,"Apelação",NA,"","Parish","Parish","",""
2416,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2416,"Bobadela",NA,"","Parish","Parish","",""
2417,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2417,"Bucelas",NA,"","Parish","Parish","",""
2418,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2418,"Camarate",NA,"","Parish","Parish","",""
2419,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2419,"Fanhões",NA,"","Parish","Parish","",""
2420,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2420,"Frielas",NA,"","Parish","Parish","",""
2421,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2421,"Loures",NA,"","Parish","Parish","",""
2422,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2422,"Lousa",NA,"","Parish","Parish","",""
2423,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2423,"Moscavide",NA,"","Parish","Parish","",""
2424,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2424,"Portela",NA,"","Parish","Parish","",""
2425,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2425,"Prior Velho",NA,"","Parish","Parish","",""
2426,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2426,"São João Da Talha",NA,"","Parish","Parish","",""
2427,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2427,"São Julião Do Tojal",NA,"","Parish","Parish","",""
2428,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2428,"Sacavém",NA,"","Parish","Parish","",""
2429,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2429,"Santo Antão Do Tojal",NA,"","Parish","Parish","",""
2430,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2430,"Santo António Dos Cavaleiros",NA,"","Parish","Parish","",""
2431,182,"PRT","Portugal",12,"Lisboa",172,"Loures",2431,"Unhos",NA,"","Parish","Parish","",""
2432,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2432,"Atalaia",NA,"","Parish","Parish","",""
2433,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2433,"Lourinhã",NA,"","Parish","Parish","",""
2434,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2434,"Marteleira",NA,"","Parish","Parish","",""
2435,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2435,"Miragaia",NA,"","Parish","Parish","",""
2436,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2436,"Moita Dos Ferreiros",NA,"","Parish","Parish","",""
2437,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2437,"Moledo",NA,"","Parish","Parish","",""
2438,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2438,"Reguengo Grande",NA,"","Parish","Parish","",""
2439,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2439,"Ribamar",NA,"","Parish","Parish","",""
2440,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2440,"São Bartolomeu Dos Galegos",NA,"","Parish","Parish","",""
2441,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2441,"Santa Bárbara",NA,"","Parish","Parish","",""
2442,182,"PRT","Portugal",12,"Lisboa",173,"Lourinhã",2442,"Vimeiro",NA,"","Parish","Parish","",""
2443,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2443,"Azueira",NA,"","Parish","Parish","",""
2444,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2444,"Carvoeira",NA,"","Parish","Parish","",""
2445,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2445,"Cheleiros",NA,"","Parish","Parish","",""
2446,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2446,"Encarnação",NA,"","Parish","Parish","",""
2447,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2447,"Enxara Do Bispo",NA,"","Parish","Parish","",""
2448,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2448,"Ericeira",NA,"","Parish","Parish","",""
2449,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2449,"Gradil",NA,"","Parish","Parish","",""
2450,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2450,"Igreja Nova",NA,"","Parish","Parish","",""
2451,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2451,"Mafra",NA,"","Parish","Parish","",""
2452,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2452,"Malveira",NA,"","Parish","Parish","",""
2453,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2453,"Milharado",NA,"","Parish","Parish","",""
2454,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2454,"São Miguel De Alcainça",NA,"","Parish","Parish","",""
2455,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2455,"Santo Estêvão Das Galés",NA,"","Parish","Parish","",""
2456,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2456,"Santo Isidoro",NA,"","Parish","Parish","",""
2457,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2457,"Sobral Da Abelheira",NA,"","Parish","Parish","",""
2458,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2458,"Venda Do Pinheiro",NA,"","Parish","Parish","",""
2459,182,"PRT","Portugal",12,"Lisboa",174,"Mafra",2459,"Vila Franca Do Rosário",NA,"","Parish","Parish","",""
2460,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2460,"Caneças",NA,"","Parish","Parish","",""
2461,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2461,"Famões",NA,"","Parish","Parish","",""
2462,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2462,"Odivelas",NA,"","Parish","Parish","",""
2463,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2463,"Olival De Basto",NA,"","Parish","Parish","",""
2464,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2464,"Póvoa De Santo Adrião",NA,"","Parish","Parish","",""
2465,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2465,"Pontinha",NA,"","Parish","Parish","",""
2466,182,"PRT","Portugal",12,"Lisboa",175,"Odivelas",2466,"Ramada",NA,"","Parish","Parish","",""
2467,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2467,"Algés",NA,"","Parish","Parish","",""
2468,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2468,"Barcarena",NA,"","Parish","Parish","",""
2469,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2469,"Carnaxide",NA,"","Parish","Parish","",""
2470,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2470,"Caxias",NA,"","Parish","Parish","",""
2471,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2471,"Cruz Quebrada-Dafundo",NA,"","Parish","Parish","",""
2472,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2472,"Linda-A-Velha",NA,"","Parish","Parish","",""
2473,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2473,"Oeiras E São Julião Da Barra",NA,"","Parish","Parish","",""
2474,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2474,"Paço De Arcos",NA,"","Parish","Parish","",""
2475,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2475,"Porto Salvo",NA,"","Parish","Parish","",""
2476,182,"PRT","Portugal",12,"Lisboa",176,"Oeiras",2476,"Queijas",NA,"","Parish","Parish","",""
2477,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2477,"Agualva",NA,"","Parish","Parish","",""
2478,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2478,"Algueirão-Mem Martins",NA,"","Parish","Parish","",""
2479,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2479,"Almargem Do Bispo",NA,"","Parish","Parish","",""
2480,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2480,"Belas",NA,"","Parish","Parish","",""
2481,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2481,"Cacém",NA,"","Parish","Parish","",""
2482,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2482,"Casal De Cambra",NA,"","Parish","Parish","",""
2483,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2483,"Colares",NA,"","Parish","Parish","",""
2484,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2484,"Massamá",NA,"","Parish","Parish","",""
2485,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2485,"Mira-Sintra",NA,"","Parish","Parish","",""
2486,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2486,"Monte Abraão",NA,"","Parish","Parish","",""
2487,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2487,"Montelavar",NA,"","Parish","Parish","",""
2488,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2488,"Pêro Pinheiro",NA,"","Parish","Parish","",""
2489,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2489,"Queluz",NA,"","Parish","Parish","",""
2490,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2490,"Rio De Mouro",NA,"","Parish","Parish","",""
2491,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2491,"São João Das Lampas",NA,"","Parish","Parish","",""
2492,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2492,"São Marcos",NA,"","Parish","Parish","",""
2493,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2493,"Sintra (São Martinho)",NA,"","Parish","Parish","",""
2494,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2494,"Sintra (São Pedro De Penaferrim)",NA,"","Parish","Parish","",""
2495,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2495,"Sintra (Santa Maria E São Miguel)",NA,"","Parish","Parish","",""
2496,182,"PRT","Portugal",12,"Lisboa",177,"Sintra",2496,"Terrugem",NA,"","Parish","Parish","",""
2497,182,"PRT","Portugal",12,"Lisboa",178,"Sobral de Monte Agraço",2497,"Santo Quintino",NA,"","Parish","Parish","",""
2498,182,"PRT","Portugal",12,"Lisboa",178,"Sobral de Monte Agraço",2498,"Sapataria",NA,"","Parish","Parish","",""
2499,182,"PRT","Portugal",12,"Lisboa",178,"Sobral de Monte Agraço",2499,"Sobral De Monte Agraço",NA,"","Parish","Parish","",""
2500,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2500,"A Dos Cunhados",NA,"","Parish","Parish","",""
2501,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2501,"Campelos",NA,"","Parish","Parish","",""
2502,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2502,"Carmões",NA,"","Parish","Parish","",""
2503,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2503,"Carvoeira",NA,"","Parish","Parish","",""
2504,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2504,"Dois Portos",NA,"","Parish","Parish","",""
2505,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2505,"Freiria",NA,"","Parish","Parish","",""
2506,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2506,"Maceira",NA,"","Parish","Parish","",""
2507,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2507,"Matacães",NA,"","Parish","Parish","",""
2508,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2508,"Maxial",NA,"","Parish","Parish","",""
2509,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2509,"Monte Redondo",NA,"","Parish","Parish","",""
2510,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2510,"Outeiro Da Cabeça",NA,"","Parish","Parish","",""
2511,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2511,"Ponte Do Rol",NA,"","Parish","Parish","",""
2512,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2512,"Ramalhal",NA,"","Parish","Parish","",""
2513,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2513,"Runa",NA,"","Parish","Parish","",""
2514,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2514,"São Pedro Da Cadeira",NA,"","Parish","Parish","",""
2515,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2515,"Silveira",NA,"","Parish","Parish","",""
2516,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2516,"Torres Vedras (São Pedro E São Tiago)",NA,"","Parish","Parish","",""
2517,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2517,"Torres Vedras (Santa Maria Do Castelo E São Migue*",NA,"","Parish","Parish","",""
2518,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2518,"Turcifal",NA,"","Parish","Parish","",""
2519,182,"PRT","Portugal",12,"Lisboa",179,"Torres Vedras",2519,"Ventosa",NA,"","Parish","Parish","",""
2520,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2520,"Alhandra",NA,"","Parish","Parish","",""
2521,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2521,"Alverca Do Ribatejo",NA,"","Parish","Parish","",""
2522,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2522,"Cachoeiras",NA,"","Parish","Parish","",""
2523,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2523,"Calhandriz",NA,"","Parish","Parish","",""
2524,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2524,"Castanheira Do Ribatejo",NA,"","Parish","Parish","",""
2525,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2525,"Forte Da Casa",NA,"","Parish","Parish","",""
2526,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2526,"Póvoa De Santa Iria",NA,"","Parish","Parish","",""
2527,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2527,"São João Dos Montes",NA,"","Parish","Parish","",""
2528,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2528,"Santa Iria De Azoia",NA,"","Parish","Parish","",""
2529,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2529,"Sobralinho",NA,"","Parish","Parish","",""
2530,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2530,"Vialonga",NA,"","Parish","Parish","",""
2531,182,"PRT","Portugal",12,"Lisboa",180,"Vila Franca de Xira",2531,"Vila Franca De Xira",NA,"","Parish","Parish","",""
2532,182,"PRT","Portugal",13,"Madeira",181,"Câmara de Lobos",2532,"Câmara De Lobos",NA,"","Parish","Parish","",""
2533,182,"PRT","Portugal",13,"Madeira",181,"Câmara de Lobos",2533,"Curral Das Freiras",NA,"","Parish","Parish","",""
2534,182,"PRT","Portugal",13,"Madeira",181,"Câmara de Lobos",2534,"Estreito De Câmara De Lobos",NA,"","Parish","Parish","",""
2535,182,"PRT","Portugal",13,"Madeira",181,"Câmara de Lobos",2535,"Jardim Da Serra",NA,"","Parish","Parish","",""
2536,182,"PRT","Portugal",13,"Madeira",181,"Câmara de Lobos",2536,"Quinta Grande",NA,"","Parish","Parish","",""
2537,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2537,"Arco Da Calheta",NA,"","Parish","Parish","",""
2538,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2538,"Calheta",NA,"","Parish","Parish","",""
2539,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2539,"Estreito Da Calheta",NA,"","Parish","Parish","",""
2540,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2540,"Fajã Da Ovelha",NA,"","Parish","Parish","",""
2541,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2541,"Jardim Do Mar",NA,"","Parish","Parish","",""
2542,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2542,"Paúl Do Mar",NA,"","Parish","Parish","",""
2543,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2543,"Ponta Do Pargo",NA,"","Parish","Parish","",""
2544,182,"PRT","Portugal",13,"Madeira",182,"Calheta",2544,"Prazeres",NA,"","Parish","Parish","",""
2545,182,"PRT","Portugal",13,"Madeira",183,"Funchal",2545,"Funchal (São Pedro)",NA,"","Parish","Parish","",""
2546,182,"PRT","Portugal",13,"Madeira",183,"Funchal",2546,"Funchal (Sé)",NA,"","Parish","Parish","",""
2547,182,"PRT","Portugal",13,"Madeira",183,"Funchal",2547,"Funchal (Santa Luzia)",NA,"","Parish","Parish","",""
2548,182,"PRT","Portugal",13,"Madeira",183,"Funchal",2548,"Funchal (Santa Maria Maior)",NA,"","Parish","Parish","",""
2549,182,"PRT","Portugal",13,"Madeira",183,"Funchal",2549,"Imaculado Coração De Maria",NA,"","Parish","Parish","",""
